"Kalimat Berita","Jenis Berita"
"Sepang-Putaran pertamaAsian Le Mans Series 2023tidak berakhir manis untukSean GelaeldanProject 1. Mereka cuma finis posisi ke-18 karena berbagai masalah.Strategi berbeda diterapkan oleh Team Project 1 #56 pada dua race4 Hours of Sepang, Sabtu (2/12) dan Minggu (3/12). Sayangnya hasil tidak berbeda jauh sekalipun jalannya lomba bertolak belakang.Pada Race 1, Huilin Han (China) jadi pebalap pertama, diikuti Maxime Oosten (Belanda), dan terakhir Sean.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTDari taktik ini, Han yang start dari P18 dalam kondisi normal tak bisa beranjak dari posisi tersebut, bahkan turun. Bahkan ketika sudah berganti pebalap ke Oosten dan Sean, sehingga mobil nomor 56 finis di ke-20.Sempat ada harapan di hari kedua yang membuat Sean dkk punya harapan finis di lima besar. Oosten start dan menjalankan tugasnya dengan baik. Baru satu lap, dari posisi ke-17, Oosten menyodok ke posisi keempat di kelas GT ALMS. Satu lap kemudian bahkan naik lagi dua posisi, ke urutan kedua.Sayangnya, Oosten mendapat penalti karena pelanggaran saat start sehingga menurunkan posisinya ke urutn ke-16. Tapi berhasil memperbaiki posisi ke urutan ke-16.Menariknya, perubahan kondisi lomba termasuk keberadaan Safety Car (SC) sempat membuat Oosten ada di posisi pertama dalam kondisi normal.Baca juga:Asian Le Mans Series 2023: Race 1 Sepang Tak Mudah untuk SeanSetelah itu kendali berganti ke Sean. Pebalap Jagonya Ayam Motorsport ini juga mesti menjalankan penalti akibat pelanggaran yang dilakukan Oosten saat SC. Namun, Sean mampu mempertahankan posisi Project 1 #56 di posisi ketiga hingga masa mengemudinya berakhir.Ketika kemudi beralih ke Han, semua berubah. Jomplangnya kemampuan antara Han dengan kedua pebalap lain membuat posisi lomba melorot jauh. Han yang berkategori Bronze dan tergolong pebalap amatir, tak mampu bersaing dengan rival-rivalnya sehingga hanya finis ke-18.""Akhir pekan yang penuh aksi. Paling tidak jam terbang saya mengendarai mobil GT bertambah,"" kata Sean dalam rilis kepadadetikSport.Tim Pure RXCING #91 memenangi kelas GT di Sepang, Malaysia, diikuti Sainteloc Racing #42 dan Optimum Motorsport #27. Putaran berikut ALMS digelar di Dubai, Uni Emirat Arab, 2-4 Februari 2024, dalam tajuk 4 Hours of Dubai.Baca juga:Asian Le Mans Series: Gabung Tim Baru, Bagaimana Adaptasi Sean?Simak Video ""Kemegahan dan Keseruan BNI Media Clash 3.0""[Gambas:Video 20detik](mrp/rin)sean gelaelproject 1jagonya ayam motorsportasian le mans series 2023asian le mansasian le mans series","Sport"
"Motegi-Juara dunia MotoGP enam kaliMarc Marquezmengirim salam perpisahan kepada Honda. Marquez berharap, dirinya bisa kembali sebagai pebalap Honda di masa depan.Harapan tersebut dilontarkan Marquez saat menghadiri acara Honda Racing Thanks Day di Sirkuit Motegi, pada Minggu (3/12/2023). Seremoni tersebut selalu digelar pabrikan Jepang itu selepas musim balapan selesai untuk berterima kasih kepada fans.Acara itu dihadiri sebagian besar pebalap Honda dari seluruh level balapan, termasuk Marquez. Pebalap Spanyol itu mengambil sorotan terbesar karena musim 2023 menandai akhir kerja sama dia dengan Honda setelah 11 tahun. Seperti diketahui, Marquez telah memutuskan hijrah ke Gresini untukMotoGP 2024.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTBaca juga:Komentar Valentino Rossi Lihat Marc Marquez Gabung ke DucatiDi dalam ucapan perpisahannya,Marc Marquezmengatakan bahwa dirinya pergi untuk kembali. Marquez masih menginginkan untuk bisa bekerja sama lagi dengan Honda.""Halo semuanya! Aku gembira bisa berada di sini sekali lagi di Honda Racing Thanks Day. Seperti yang kalian semua tahu, tahun ini sangat berbeda untukku karena Honda dan aku akan berpisah. Bagaimana pun, kita akan melihat apakah kita akan bertemu lagi di masa depan,"" sahut pebalap berusia 30 tahun ini.""Sudah pasti selama 11 tahun ini dengan enam titel juara dunia yang kita menangi bersama-sama, kita sudah mencapai sesuatu yang fantastis. Bagiku, selalu menjadi sebuah kebahagiaan karena bisa menjadi bagian dari keluarga yang hebat ini. Tim Repsol Honda itu adalah tim sepanjang karierku dan sebuah tim yang terdiri atas orang-orang yang tidak akan pernah kulupakan.""Baca juga:Marc Marquez Kencang Bersama Gresini, Apa Kata Rider Ducati Lainnya?""Seperti yang kalian tahu, tujuanku adalah menang lagi dan itulah mengapa aku harus menemukan solusi terbaik untuk mencapainya, seperti yang selalu kulakukan di dalam karierku. Bagaimanapun, siapa tahu apa yang terjadi di masa depan, mungkin kita akan bertemu lagi.""""Aku tidak tahu apakah ini akan menjadi Honda Racing Thanks Day terakhirku... Kuharap sih tidak, kuharap nanti aku akan kembali sebagai pebalap Honda dalam waktu dekat. Kita bisa berbahagia dengan apa yang sudah kita capai selama ini; terima kasih kepada seluruh staf Jepang, kepada seluruh perusahaan, Honda akan selalu di hatiku,"" cetusMarc MarquezdiMotosan.Simak Video ""Penuh Antusias Masyarakat Sambut Mandalika MotoGP""[Gambas:Video 20detik](rin/mrp)marc marquezmotogp 2024motogprepsol honda","Sport"
"Jakarta-Pekanbaru, Riau, siap menggelar ajang bulutangkisBNI Sirkuit Nasional (Sirnas) B 2023mulai hari Senin (4/12) besok. Berikut kalender lengkap BNI Sirnas 2023 sepanjang tahun.GOR Remaja, Pekanbaru, menjadi venue utama perhelatan BNI Sirnas B Pekanbaru 2023 sepanjang 4-9 Desember. Seri ke-12BNI Sirnas 2023ini mempertandingkan kelompok usia dini (U-11), anak-anak (U-13), dan pemula (U-15).10 nomor akan dimainkan diBNI Sirnas B Riau 2023yakni Tunggal Anak-Anak Putra (TAPA), Tunggal Anak-Anak Putri (TAPI), Ganda Anak-Anak Putra (GAPA), Ganda Anak-Anak Putri (GAPI), Tunggal Pemula Putra (TPA), Tunggal Pemula Putri (TPI), Ganda Pemula Putra (GPA), Ganda Pemula Putri (GPI), Tunggal Usia Dini Putra (UDPA/TUDA), dan Tunggal Usia Dini Putri (UDPI/TUDI).ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTBaca juga:BNI Sirnas Palembang Jadi Berkah buat Pedagang!Kalender BNI Sirkuit Nasional (Sirnas) 20231. Sirnas A di Bandung, 6-11 Februari[Lihat hasil selengkapnya di sini]2. Sirnas B di Batam, 20-25 Februari[Lihat hasil selengkapnya di sini]3. Sirnas A di Purwokerto, 6-11 Maret[Lihat hasil selengkapnya di sini]4. Sirnas B di Denpasar, 8-13 Mei[Lihat hasil selengkapnya di sini]5. Sirnas A di Surabaya, 22-27 Mei[Lihat hasil selengkapnya di sini]6. Sirnas B di Banjarbaru, 26 Juni-1 Juli[Lihat hasil selengkapnya di sini]7. Sirnas B di Gowa, 24-29 Juli[Lihat hasil selengkapnya di sini]8. Sirnas A di Banten, 7-12 Agustus[Lihat hasil selengkapnya di sini]9. Sirnas B di Pangkalpinang, 9-14 Oktober[Lihat hasil selengkapnya di sini]10. Sirnas A di DKI Jakarta, 6-11 November[Lihat hasil selengkapnya di sini]11. Sirnas C di Palembang, 20-27 November[Lihat hasil selengkapnya di sini]12. Sirnas B di Pekanbaru, 4-9 Desember13. Sirnas Premier di DKI Jakarta, 11-16 DesemberTunggu BNI Sirkuit Nasional 2023 di kota selanjutnya!Simak rangkuman informasi BNI Sirkuit Nasional 2023 selengkapnya dihalaman khusus berikut ini!(krs/cas)bni sirnas 2023bni sirkuit nasional 2023bni sirnas 2023 pekanbarumbanking sirnas pekanbaru","Sport"
"Jakarta-Aquiritto Jesse Cahyadi/Gregoria Mariska Tunjungberhasil meraih kemenangan di laga ekshibisi melawanAnthony Sinisuka Ginting/Laudya Aura Dewi diBNI Bright Up Cup 2023.Laga yang berlangsung di GOR Sudirman, Surabaya, Minggu (3/12/2023) malam itu bergulir setelah pertandingan beregu antara tim Liliyana Natsir melawan tim Apriyani Rahayu.Mengawali pertandingan ganda campuran itu, Cahyadi/Gregoria memang langsung membuka keunggulan 2-0 atas Ginting/ Laudya. Keunggulan itu pula yang membawa mereka akhirnya berhasil memenangkan laga hingga berhasil sampai skor 11-10.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTSebagai informasi, laga ekshibisi berbeda formatnya dengan pertandingan beregu sebelumnya. Laga ganda campuran itu mencari pemenang yang lebih dulu menembus poin ke-11.Baca juga:Hasil BNI Bright Up Cup 2023: Tim Liliyana Menang atas Tim ApriyaniDan pada pertandingan ini, Cahyadi/Gregoria yang mampu lebih dulu memastikan angka ke-11 lewat jumping smes dari Cahyadi.Menanggapi kemenangan tersebut, Cahyadi mengaku senang. Terlebih ia berpasangan dengan Gregoria. ""Senang,"" kata Cahyadi singkat.Sementara Gregoria memuji rekannya tersebut karena powernya yang luar biasa saat di lapangan, meskipun hanya bermain ekshibisi.""Tenaganya gede banget, selain itu smesnya kencang juga tajam,"" tutur Jorji, panggilan Gregoria.Sehubungan laga tersebut, juara Japan Masters 2023 itu juga mengaku senang karena dapat bermain di GOR Sudirman di hadapan para pecinta bulutangkis. ""Terima kasih untuk meluangkan waktu untuk kami,"" ucapya.Baca juga:Tekad Anthony Ginting Tutup Akhir Tahun dengan ManisHal serupa dipertegas Ginting. Selain memuji rekan di pertandingan hari ini, ia juga mengakui jika Surabaya merupakan salah satu kota favoritnya.""Senang banget dapat kesempatan ke Surabaya. Kebetulan salah satu kota favorit juga. Terima kasih untuk datang ke GOR Sudirman untuk menyaksikan BNI Bright Up Cup 2023,"" tuturnya.""Untuk Laudya, penampilannya bagus tetap semangat karena perjalanan panjang. Semangat terus untuk latihannya,"" kata Ginting memberikan pesan kepada juniornya tersebut.Ajang BNI Bright Up Cup 2023 merupakan bentuk apresiasi PBSI dan BNI untuk para pencinta bulutangkis, agar mereka bisa melihat langsung aksi para legenda dan pemain Pelatnas.Selain itu, ini merupakan bentuk penghargaan kepada legenda yang berprestasi mengharumkan Indonesia di kancah international.Tak hanya itu, pertandingan-pertandingan ini diharapkan memotivasi pemain-pemain muda berbakat untuk bisa mewujudkan mimpi sebagai penerus pemain-pemain pelatnas nantinya.Baca juga:BWF World Tour Finals 2023: Gregoria Vs 2 Lawan Super BeratSimak Video ""BNI Bright Up Cup 2023: Laga Bulu Tangkis Nasional""[Gambas:Video 20detik](mcy/nds)bni bright up cup 2023gregoria mariska tunjunganthony sinisuka ginting","Sport"
"Jakarta-TimLiliyana Natsirmemenangkan pertandingan melawan timApriyani RahayudiBNI Bright Up Cup 2023. Mereka menang dengan skor 84-83.Dalam pertandingan yang berlangsung di GOR Sudirman, Surabaya, pada Minggu (3/12/2023), tim Liliyana terdiri dari ganda putra Ricky Soebagdja/Hendra Setiawan, Rehan Naufal Kusharjanto/Lisa Kusumawati, Fajar Alfian/Bagas Maulana sukses besar menyalip poin tim Apriyani dan menang dengan skor 84-83.Adapun tim Apriyani terdiri dari Eng Hian/Tontowi Ahmad, Rinov Rivaldy/Phita Haningtyas Mentari, dan Muhammad Shohibul Fikri/Muhammad Rian Ardianto.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTPertandingan ini sendiri terbagi dalam tiga gim yang masing-masingnya berdurasi 10 menit. Nantinya, hasil poin dari tiga nomor yang dipertandingkan diakumulasikan dan itu lah yang menjadi hasil akhir untuk menentukan kemenangan tim.Baca juga:BNI Bright Up Cup: Eng Hian/Tontowi Sumbang Kemenangan Bagi Tim ApriyaniNah, meskipun tim Liliyana sebelumnya kalah pada dua pertandingan yang menyajikan laga ganda putra Ricky/Hendra melawan Eng Hian/Tontowi, serta Rehan/Lisa vs Rinov/Mentari, tetap penentuan akhir ada pada Fajar/Bagas yang melawan Fikri/Rian.Ajang BNI Bright Up Cup 2023 merupakan bentuk apresiasi PBSI dan BNI untuk para pecinta bulutangkis, mereka bisa melihat langsung aksi para legenda dan pemain Pelatnas.Selain itu,BNI Bright Up Cup 2023merupakan bentuk penghargaan kepada legenda yang berprestasi mengharumkan Indonesia di kancah international.Tak hanya itu, pertandingan-pertandingan ini diharapkan memotivasi pemain-pemain muda berbakat untuk bisa mewujudkan mimpi sebagai penerus pemain-pemain pelatnas nantinya.Baca juga:BNI Bright Up Cup: Eng Hian/Tontowi Sumbang Kemenangan Bagi Tim ApriyaniSimak Video ""BNI Bright Up Cup 2023: Laga Bulu Tangkis Nasional""[Gambas:Video 20detik](mcy/cas)bni bright up cup 2023bni bright up cuplilyana natsirapriyani rahayu","Sport"
"Jakarta-Ganda campuranRinov Rivaldy/Phita Haningtyas Mentarimenambah keunggulan tim Apriyani Rahayu dalam ajangBNI Bright Up Cup 2023. Mereka menutup laga melawan Rehan/Lisa 65-64.Dalam pertandingan yang diselenggarakan di GOR Sudirman, Surabaya, Minggu (3/12/2023) sore, Rinov/Mentari mengalahkan Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati.Sebagai informasi, pertandingan merupakan lanjutan dari laga ganda putra sebelumnya antara Eng Hian/Tontowi Ahmad dengan Ricky Soebagdja/Hendra Setiawan yang berakhir 43-42 pada pertandingan pertama.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTDengan begitu, Rinov/Mentari vs Rehan/Lisa melanjuti hasil rekannya sebelumnya. Di awal pertandinganBNI Bright Up Cup 2023berlangsung ketat hingga kedudukan 10 menit pertama dimenangkan Rinov/Mentari 52-48.Baca juga:Live Streaming BNI Bright Up Cup 2023, Nonton Langsung di Sini!Memasuki game kedua, Rehan/Lisa berhasil mengembalikkan keadaan. Mereka menang sementara dengan skor 58-56 atas Rinov/Mentari.Di gim penentu, kedua pasangan bermain lebih serius. Mereka beradu serangan di lapangan. Rinov/Mentari sukses menyamakan angka 59-59.Saat kedudukan 63-61 untuk Rinov/Mentari, Rehan melancarkan serangan smes yang akhirnya sulit dikembalikan oleh Rinov. Mereka pun sukses mengejar perolehan poin menjadi 62-63.Tapi meskipun begitu, Rehan/Lisa tetap tak bisa mengejar karena tanda waktu 10 menit gim ketiga habis. skor berakhir 65-64. Kemenangan Rinov /Mentari membuat Tim Apriyani masih unggul di pertandingan keduaBNI Bright Up Cup 2023.Baca juga:BNI Bright Up Cup: Eng Hian/Tontowi Sumbang Kemenangan Bagi Tim ApriyaniSimak Video ""BNI Bright Up Cup 2023: Laga Bulu Tangkis Nasional""[Gambas:Video 20detik](mcy/cas)bni bright up cup 2023bni bright up cupapriyani rahayurinov rivaldyphita haningtyas mentari","Sport"
"Jakarta-Eng Hian/Tontowi Ahmadberhasil menyumbangkan kemenangan pertama bagi tim Apriyani Rahayu dalam ajangBNI Bright Up Cup 2023. Skor berakhir 43-42.Turnamen yang berlangsung di GOR Sudirman, Surabaya, pada Minggu (3/12/2023) itu menampilkan laga antara tim Liliyana Natsir yang terdiri dari Ricky Soebagdja/Hendra Setiawan, Bagas Maulana/Fajar Alfian, serta pasangan Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati.Sementara tim Apriyani Rahayu terdiri dari Eng Hian/Tontowi Ahmad, Muhammad Shohibul Fikri/Muhammad Rian Ardianto, serta Rinov Rivaldy/Phita Haningtyas Mentari.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTAdapun ajang ini akan mempertandingkan tiga gim di setiap laganya dengan durasi masing-masing 10 menit dan jeda dua menit. Selama laga itu, poin akan diakumulasikan di akhir pertandingan.Jalannya pertandingan, antara Ricky/Hendra vs Eng Hian/Tontowi berlangsung seru sejak gim pertama. Mereka beradu dan terus menyusul angka hingga menjelang 10 menit berakhir. Ricky/Hendra menang di laga pertama 20-13.Setelah imbang 1-1, baik Ricky/Hendra dan Eng Hian/Tontowi saling mengejar perolehan poin. Hendra yang berhasil bermain bertahan mampu mengalahkan serangan Owi yang akhirnya pukulannya gagal melewati net menjadi 5-4.Pukulan Owi melebar membuat Hendra/Ricky kembali menambah poinnya menjadi 8-6. Smes Owi membuahkan poin bagi ia dan Eng Hian sekaligus menyusul perolehan poin Hendra/Ricky jadi 7-8.Sampai akhirnya, poin keduanya kembali imbang 10-10. Permainan pun berlanjut dengan kedua pasangan ganda putra itu menyamakan angka.Baca juga:Live Streaming BNI Bright Up Cup 2023, Nonton Langsung di Sini!Hendra terus diserang sebelum akhirnya Ricky mengambil alih dengan permainan depannya. Ia pun mencetak satu poin lewat permainan netnya yang tak mampu dikembalikan Eng Hian/Owi.Permainan silang Hendra menambah keunggulan pasangannya menjadi 15-13. Hendra/Ricky kian tak terkejar. Mereka menutup laga dengan skor 19-13. pertandingan 10 menit pertama berakhir 20-13.Pada pertandingan 10 menit kedua, Ricky/Hendra masih terus menjaga keunggulan, meskipun selisih keunggulannya kini kian mepet yaitu 32-30 atas Eng Hian/Tontowi.Di gim ketiga, Eng Hian/Tontowi akhirnya mampu menyamakan skor menjadi 37-37.Persaingan pun kian sengit saat kedua ganda putra salung bergantian menyamakan poin 39-39.Perang antar peraih medali Olimpiade ini pun berlangsung atratktif meskipun terlihat fisik terus menurun. Owi bahkan berkelakar soal Ricky Soebagdja yang membutuhkan oksigen karena kelelahan bertanding.""Oksigen, Sit (wasit),"" kelakar Owi kemudian disambut tawa penonton ajangBNI Bright Up Cup 2023.Sampai akhirnya, Eng Hian/Owi berhasil mengembalikkan keadaan dan berakhir dengan kemenangan 43-42 atas Ricky/Hendra.Baca juga:BNI Bright Up Cup 2023 Hadir di Surabaya, Tampilkan Bintang OlimpiadeSimak Video ""BNI Bright Up Cup 2023: Laga Bulu Tangkis Nasional""[Gambas:Video 20detik](mcy/cas)bni bright up cup 2023tontowi ahmadeng hianbni bright up cup","Sport"
"Jakarta-KompetisiIndonesia Basketball League (IBL)musim 2024 kedatangan klub baru, Kesatria Bengawan Solo. Mereka mengusung target lolos babak playoff di kompetisi nasional.Kesatria Bengawan Solo sendiri bakal tampil sebagai kontestan terbaru 2024 dan siap melanjutkan dan mengembalikan Solo sebagai kota basket seperti saat memiliki tim besar saat itu, Bhinneka Solo.Presiden Klub Kesatria Bengawan Solo, Yakup Putra Hasibuan, mengatakan meskipun pendatang baru di musim depan, tapi tekadnya untuk lolos babak playoff besar.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Kami bangga lahir dan besar di Solo. Seluruh aktivitas tim ini semuanya kami pusatkan di Solo. Kami menggunakan Sritex Arena sebagai home base kami,"" kata Yakup, dalam keterangan tertulisnya Minggu (3/12/2023).""Sejauh ini sejumlah nama-nama pemain sudah sepakat untuk bergabung bersama kami. Pelatih bersama staf pelatih juga tengah meracik komposisi tim terbaik,"" ujarnya.Yakup mengharapkan hadirnya Kesatria Bengawan Solo sebagai tim asli Kota Solo diIBLdapat disambut baik oleh masyarakat Solo. Kesatria Bengawan Solo juga memiliki rencana untuk menjaring pebasket berbakat Kota Solo dalam hal pembinaan.Hal ini karena kompetisi basket di Solo berjalan sangat baik, profesional, dan berjenjang dari sekolah dasar (SD) bahkan hingga veteran. Di sisi lain, Kesatria Bengawan Solo merupakan tim yang dikelola secara profesional.Baca juga:Jelang IBL 2024, Hangtuah Ingin Gaet Fans BaruYakup Putra Hasibuan sebagai Presiden Klub akan berkolaborasi dengan Todotua Pasaribu dan Andrian Jahjamalik sebagai Founder Tim. Lalu, Andra R. Pasaribu sebagai commisioner dan Alvin Reynaldi Setiawan sebagai Vice President of Bussines.Sedangkan Vice President of Operation dijabat oleh Bagus Andriaan John yang juga merupakan Ketua Pengkot Perbasi Kota Solo.""Semoga dengan hadirnya Kesatria Bengawan Solo bisa berdampak baik untuk Kota Solo, membanggakan masyarakat Solo, dan menyukseskan program Pemkot Solo yakni sport tourism,"" tuturnya.Sementara itu, Direktur Utama IBL Junas Miradiarsyah mengapresiasi bergabungnya Kesatria Bengawan Solo di kompetisi bola basket nasional.""Masyarakat basket Solo kembali memiliki Klub kebanggaan yang akan berhome base secara penuh di Solo dan pastinya akan semakin meningkatkan fanatisme para penggembar bolabasket di salah satu kota kebanggaan bolabasket Nasional,"" kata Junas.Kota Solo di tiga musim terakhir diwakili bendera West Bandit Solo yang beberapa waktu lalu telah mengembalikan lisensi mereka kepadaIBLkarena kondisi yang terjadi terutama sejak akhir musim 2023.James Winson, Presiden Komisaris West Bandits mengucapkan terima kasih kepada masyarakat Solo yang sudah mendukung dan menjaga atmosfer bola basket Kota Solo.Baca juga:Jelang IBL 2024: Pemain Asing Mulai Didaftarkan 1 NovemberSimak Video ""Momen Gading Marten Bertemu Gibran di Solo Jelang IBL 2022""[Gambas:Video 20detik](mcy/cas)indonesia basketball league 2024iblkesatria bengawan solo","Sport"
"Jakarta-Dejan Ferdinansyah/Gloria Emanuelle Widjajajuara diSyed Modi India International 2023. Mereka memenangi duel sengit tiga gim melawan Yuki Kaneko/Misaki Matsutomo.Dalam pertandingan final di BBD U.P Badminton Academy, Lucknow, India, Minggu (3/12) sore WIB, Dejan/Gloria melewati duel panjang nan melelahkan sepanjang tiga gim. Setelah bertarung selama 95 menit, Dejan/Gloria akhirnya menang 20-22, 21-19, 25-23.Dejan/Gloria mengawali gim pertama dengan baik. Mereka sempat unggul 4-1 sebelum dikejar dan balik tertinggal 5-7.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTPertandingan berjalan ketat. Sampai interval, selisih poin kedua pasangan tidak pernah lebih dari dua poin. Dejan/Gloria tertinggal tipis 10-11 saat interval.Baca juga:Tekad Anthony Ginting Tutup Akhir Tahun dengan ManisDejan/Gloria makin tertinggal usai interval. Kaneko/Matsutomo meraih empat poin beruntun untuk unggul 15-10.Terus mengejar, Dejan/Gloria akhirnya menyamakan skor di kedudukan 18-18. Sempat adu setting, Dejan/Gloria akhirnya kehilangan gim pertama 20-22 usai Gloria gagal mengangkat bola di depan net.Dejan/Gloria keteteran di awal gim kedua. Mereka kesulitan meredam Kaneko/Matsutomo dan tertinggal jauh 4-11 saat interval.Usai interval, Dejan/Gloria bangkit dan mengejar hingga menyamakan kedudukan 16-16. Diwarnai reli-reli panjang dan seru, Dejan/Gloria akhirnya merebut gim kedua 21-19 untuk memaksakan rubber.Baca juga:Pelatih Pede Jonatan dan Ginting Juara WTF, Kenapa?Gim ketiga berjalan cukup ketat di awal. Dejan/Gloria unggul tipi 11-9 saat interval. Selepas interval, mereka bisa melebarkan jarak dan unggul 15-9.Dejan/Gloria berada di atas angin dengan unggul 19-16. Mereka mencapai match point di kedudukan 20-18 usai smes Matsutomo gagal menyeberangi net.Namun, Kaneko/Matsutomo bisa menyelamatkan diri dan memaksakan adu setting. Ketat selama adu setting, Dejan/Gloria akhirnya menang 25-23 setelah pukulan Kaneko menyangkut di net.Baca juga:Bagaimana Nasib Kevin/Marcus Tahun Depan?Simak Video ""Banjir Error, Dejan/Gloria Tumbang di Babak Awal Indonesia Open 2023""[Gambas:Video 20detik](nds/cas)dejan ferdinansyahgloria emanuelle widjajadejan ferdinansyah/gloria emanuelle widjajasyed modi india international 2023","Sport"
"Jakarta-Lari dan jalan kini jadi cara termudah masyarakat untuk menjaga kesehatan. Maka ada ajang jalan sehat digelar diGading Serpongbulan depan. Seperti apa?Adalah PT Paramount Enterprise International (Paramount Enterprise) yang menggelar Paramount Color Walk 2023 dalam rangka merayakan ulang tahun ke-17 yang jatuh pada 18 Desember.Kebetulan Color Walk 2023 ini merupakan salah satu agenda untuk memeriahkan acara ulang tahun itu sepanjang bulan. Selain itu ada corporate gathering, bazar, promo istimewa, dan beberapa acara lainnya. Jadi penggagas kegiatan itu adalah beberapa unit bisnis Paramount seperti Paramount Land, Bethsaida Hospital, Seraphim Medical Center, dan Parador Hotels & Resorts.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTKegiatan yang digelar pada 9 Desember ini ini bertujuan sebagai ajang silaturahmi dan kebersamaan bagi Paramount Enterprise bersama warga Kota Gading Serpong dan masyarakat sekitar di Wilayah Kota Tangerang.Acara jalan sehat ini dimulai pukul 6.00 pagi WIB sehingga selesai di Lapangan Pasar Modern Paramount dan terbuka untuk umum bagi seluruh warga masyarakat. Pendaftaran telah dibuka mulai 6 November hingga 1 Desember 2023 lewat daring dengan cara men-scan QR Code yg terdapat pada X-banner, flyer, billboard, dan spanduk yang berada di wilayah bisnis Paramount.Peserta akan menyusuri rute sepanjang 7 KM dengan start dan finish di Lapangan Pasar Modern Paramount. Rute yang ditempuh mengelilingi sebagian besar Kota Gading Serpong (Bethsaida Hospital - Fame Hotel - ILLago - Menteng Village - Menaggio Village - Omaha Village - bundaran Matera Ballerina - Matera Residences - bundaran Alicante - Hampton Avenue - Bez Plaza - SOHO).Baca juga:Lomba Lari Ini Ajak Peserta Olahraga Sambil Menabung untuk Haji""PT Paramount Enterprise International (Paramount Enterprise) di usia yang ke-17 akan terus menebarkan semangat dan bergerak maju menyongsong masa depan yang lebih baik bersama Indonesia. 17 Tahun merupakan usia menuju kedewasaan dan kami ingin terus bergerak maju, meningkat, serta memberi dampak yang baik kepada masyarakat luas. Kami berpedoman pada motto Paramount Enterprise yaitu 'Enriching Lives', di mana perusahaan tidak hanya berorientasi pada keuntungan semata, tetapi juga meningkatkan kualitas hidup konsumen dan masyarakat, serta memberi nilai tambah bagi pemangku kepentingan,"" Presiden Direktur PT Paramount Enterprise International, M. Nawawi, dalam rilis kepada detikSport.""Pada kesempatan ini kami ingin mengucapkan terima kasih kepada seluruh karyawan, mitra, konsumen, dan seluruh masyarakat atas dukungannya selama ini. Kami juga ingin mengajak seluruh masyarakat luas untuk meramaikan hari jadi Paramount Enterprise melalui Paramount Color Walk (PCW) 2023. Kegiatan ini akan menjadi ajang rekreasi dan kebersamaan warga Gading Serpong, masyarakat umum, dan karyawan Paramount Enterprise, sekaligus membangun iklim dan kebiasaan hidup sehat bagi masyarakat khususnya warga Paramount Gading Serpong.""Acara ini juga akan dimeriahkan oleh artis papan atas yaitu GIGI, DJ Yasmin, marching band, beragam bazaar makanan, serta doorprize dengan total ratusan juta rupiah. Bagi Paramount Land, Color Walk ini diadakan untuk mengkampanyekan gaya hidup sehat terkhusus untuk para warganya.Paramount Color Walk 2023 Foto: dok.Paramount Land""Paramount Land sebagai property arm Paramount Enterprise, secara khusus merayakan hari jadi Paramount Enterprise ke-17 dengan menghadirkan 17 produk properti unggulan di sepanjang tahun 2023, meliputi beragam produk properti baik hunian dan komersial yang sangat diminati masyarakat, seperti Matera Residences, Verona Junction, Calico Square (Paramount Petals), Vienna Grande, Fresco Parade, Sorrento Grande-West, Gardenia Plus (Paramount Petals), New Santa Anna, New Santa Monica, Menteng Studio Loft, Menteng Grand, Hampton Studio Loft-Hampton Square, Sorrento Grande East, Madison Grande (New Block), Maggiore Business Loft (New Type), dan Hudson Studio Loft. Beragam promo menarik juga dihadirkan melalui program penjualan Paramount EazyHome 2023 yang berlangsung hingga akhir Desember 2023,"" papar Norman Daulay selaku Direktur Paramount Land.""Sebagai bentuk persembahan kasih, Paramount Land juga mengadakan program CSR berupa pembagian sembako lebih dari 3.000 paket kepada pekerja lapangan dan sekuriti di lokasi proyek Paramount Land, serta warga yang berada di sekitar Paramount Gading Serpong, Paramount Petals, dan Paramount Village Semarang. Pemberian sembako secara simbolis dan prosesi pemotongan tumpeng akan menjadi bagian dalam rangkaian acara PCW 2023.""Tertarik mengikutinya?Baca juga:Lomba Lari Dihelat di BSD Bulan Oktober, Ada Nomor Unik(mrp/bay)paramount enterprise internationalparamount landparamount color walk 2023jalan sehat","Sport"
